,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,1.5877590081120225,0.11450363771052618,2.122744870154574,0.053674049377441406,0.0013124775886535645
IN_STD,0.1352569520961036,0.010264081865283225,0.32867761856727723,0.0009488249989785889,6.389914869193941e-05
OUT_MEAN,1.5061052015879433,0.2579109437522203,2.28281347522294,0.053674049377441406,0.0003638744354248047
OUT_STD,0.12059245837358093,0.03884113521220971,0.39960016030358986,0.0009488249989785889,9.543708343313797e-06
