,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,0.18218760779613036,0.024291061679339827,0.07517474420893644,1.3009576797485352,0.6210890293121338
IN_STD,0.0030430640952067932,0.0015277478746503765,0.006688054049019892,0.14224433549431734,0.057455229545640044
OUT_MEAN,0.18215261375360767,0.02418074858283904,0.07442071288231594,1.3009576797485352,0.22986855506896972
OUT_STD,0.002704495325157585,0.0015193575817556704,0.006652556976405631,0.14224433549431734,0.02696491805816022
