,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,0.21577230417853635,0.04802824512686123,0.14612699015684072,1.2868595957756042,1032.0452829957007
IN_STD,0.0012279697365172647,0.0015177181638824945,0.002093248787739329,0.08982895269998063,293.62285967690605
OUT_MEAN,0.21542673602611367,0.0481899792426927,0.14573535441700575,1.2868595957756042,187.63713759183884
OUT_STD,0.001196534252976289,0.0016289922445362087,0.0021595659351049,0.08982895269998063,4.024108863934453
