,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,0.18211835890417222,0.024482650066549448,0.1776128733012846,1.1968852519989013,0.6296609401702881
IN_STD,0.001818772218326767,0.000994853206730306,0.0013584695363182975,0.019576905822694043,0.007445806931577151
OUT_MEAN,0.18257497189710445,0.024594641512288108,0.17976913864134045,1.1968852519989013,0.21662373542785646
OUT_STD,0.0023817458039783338,0.0015785610770767948,0.0010230632948577056,0.019576905822694043,0.003544603472248578
