,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,2.373730097093167,0.761782068501409,3.5944786520796543,0.12265220880508423,0.010043098926544189
IN_STD,0.27240960796679364,0.11975065451094329,0.5398964566646687,0.00025816981833162305,4.139311498731194e-05
OUT_MEAN,2.325719003515593,0.8008682936873919,3.960969709295648,0.12265220880508423,0.0070959186553955075
OUT_STD,0.26506412758891257,0.12150037445403802,0.6373322236101646,0.00025816981833162305,2.69040547190184e-05
