,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,4.478235735996844,0.7463799989764301,5.600176017623677,0.0012190580368041993,0.0005422687530517578
IN_STD,0.5888097795403779,0.1397770971171149,0.8246193736200343,8.042148188449618e-05,1.3658337896648841e-05
OUT_MEAN,4.447656879341802,0.7838856610343455,5.729996349950333,0.0012190580368041993,0.0001753711700439453
OUT_STD,0.5789337731992183,0.1129384495576012,0.8856450980212347,8.042148188449618e-05,3.837256723249881e-06
