,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,1.6583733943755705,0.13519745778542874,2.235139123276523,0.0015757441520690917,0.006132135391235352
IN_STD,0.13283296658940635,0.01181428926869681,0.32358602457071384,3.251505955817638e-05,2.796479324933106e-05
OUT_MEAN,1.5720984923511319,0.269445763038475,2.4090492143765925,0.0015757441520690917,0.0008307242393493652
OUT_STD,0.11614561040089233,0.037859643837091575,0.39466498348595225,3.251505955817638e-05,8.199864630845083e-06
