,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,2.05980446841437,0.37496005335276933,2.922071392264466,0.0009248042106628418,0.021533210277557373
IN_STD,0.20549188654238382,0.05272573136742378,0.39481979604817224,2.7143029500639454e-05,4.257629868866981e-05
OUT_MEAN,2.0761965487753797,0.6580416308012385,3.5799700811973385,0.0009248042106628418,0.003004150390625
OUT_STD,0.22098227703846995,0.12078334774303676,0.5254605482370566,2.7143029500639454e-05,8.942994474313049e-06
