,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,0.1862071142918385,0.02864228164674777,0.18004033715758525,11.826817846298217,0.4202268123626709
IN_STD,0.0017593167773570667,0.0009174869189738596,0.0009854893633749503,0.3528361016610717,0.0040973603317518495
OUT_MEAN,0.18555235316622726,0.029110721931950922,0.17927570062935155,11.826817846298217,0.1528028964996338
OUT_STD,0.0010637189821971012,0.0010754374133246647,0.001596265738108909,0.3528361016610717,0.0048952873494193475
