,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,0.4333931015588608,0.002081153084324834,0.041615553265616674,0.7112520337104797,1.0356604158878326
IN_STD,0.00019643671825417936,0.0008530553150545904,0.00030667816563536453,0.04335688531357707,0.03949865767475969
OUT_MEAN,0.4332842811362294,0.0019639899127619175,0.04133484317895997,0.7112520337104797,0.2554449737071991
OUT_STD,0.000561264223242349,0.0009306736571728902,0.0003131778873018786,0.04335688531357707,0.011170291868625965
