,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,0.18697799945857457,0.030073812996651312,0.17364416267583094,23.842660856246948,0.43212299346923827
IN_STD,0.001342762285000617,0.00262503403756292,0.00044450483046166073,0.9097681321274126,0.03285639499249101
OUT_MEAN,0.18857192075901227,0.030045352692340276,0.17144985050879008,23.842660856246948,0.13785161972045898
OUT_STD,0.0023574509321452474,0.002712874851637218,0.0014955689981962187,0.9097681321274126,0.013644019176421919
