,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,0.48848865395823887,0.0034848411764149823,0.29702179499887277,0.19105643033981323,3.895320385694504
IN_STD,0.0003088134630705205,0.0007525967357174774,0.0003275236353909763,0.009964111675933952,0.04404902453299707
OUT_MEAN,0.48792465236684546,0.0038141026618081567,0.3002966404889824,0.19105643033981323,1.0082018971443176
OUT_STD,0.0005915844658497312,0.0011499435499368984,0.0004468031955105495,0.009964111675933952,0.04156070253231104
