,RMSE_ITE,ABS_ATE,PEHE,TRAIN_TIME,PREDICT_TIME
IN_MEAN,2.228144599669122,0.44311939564143116,2.8014810358773445,0.07983281850814819,0.0010686492919921874
IN_STD,0.19817171589134164,0.03855721775932924,0.36306572155490646,0.002912886265396754,2.5473679744314596e-05
OUT_MEAN,2.1816584505909877,0.48139650884780494,2.976996242362808,0.07983281850814819,0.00022956132888793946
OUT_STD,0.18069592501604462,0.05720630043124618,0.4235122871814393,0.002912886265396754,5.128146140548096e-06
